Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,Pop2010,OHU2010,NUMGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lakidshalf,laseniorshalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lakids1,laseniors1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lakids10,laseniors10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lakids20,laseniors20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
2010,6091.0,Sierra County,California,7.1,0.1592,15228,7399,298.0,2,2,2,3,2,3,103.1,3,3,2,1,1,2,1,3,6361.0,8301.0,1804.0,2599.0,3771.0,971.0,13924.0,6437.0,2318.0,4004.0,12169.0,44.0,52.0,5.0,234.0,1420.0,3287.0,302.0,1384.0,10574.0,4481.0,1764.0,2980.0,9276.0,27.0,33.0,3.0,169.0,1065.0,2325.0,146.0,869.0,5176.0,1894.0,967.0,1217.0,4448.0,10.0,17.0,1.0,71.0,628.0,1201.0,57.0,324.0,619.0,266.0,73.0,207.0,573.0,0.0,3.0,0.0,13.0,29.0,86.0,0.0,49.0,6424.0,2480.0,4350.0,13287.0,55.0,61.0,5.0,243.0,1577.0,3621.0,394.0,1422.0
2010,6093.0,Siskiyou County,California,7.5,0.7377,44900,19505,474.0,5,6,2,4,3,13,297.9,6,7,3,3,2,4,1,4,12860.0,16796.0,7701.0,5110.0,6540.0,2679.0,36401.0,14911.0,7365.0,7440.0,30984.0,428.0,399.0,50.0,1419.0,3121.0,3727.0,920.0,1875.0,27709.0,10988.0,5534.0,5682.0,23611.0,207.0,267.0,34.0,1109.0,2481.0,2933.0,565.0,1357.0,6294.0,3035.0,1187.0,1352.0,5209.0,39.0,46.0,11.0,284.0,708.0,737.0,135.0,337.0,959.0,541.0,220.0,151.0,653.0,0.0,10.0,0.0,89.0,208.0,239.0,21.0,42.0,18404.0,9325.0,8782.0,38030.0,571.0,540.0,80.0,1814.0,3865.0,4615.0,1350.0,2341.0
2010,6095.0,Solano County,California,9.8,0.6765,413344,141758,12452.0,4,19,4,4,6,29,1028.2,36,75,36,75,36,0,0,6,89524.0,219694.0,89464.0,15626.0,47335.0,15612.0,244959.0,51609.0,58543.0,28158.0,124871.0,35396.0,41747.0,2062.0,1685.0,39194.0,51820.0,3003.0,5952.0,106638.0,18570.0,25218.0,12365.0,56502.0,14068.0,19585.0,845.0,644.0,14995.0,19819.0,890.0,2137.0,60.0,14.0,16.0,6.0,33.0,1.0,0.0,0.0,0.0,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110345.0,101535.0,46847.0,210751.0,60750.0,60473.0,3564.0,3212.0,74594.0,99356.0,7541.0,13493.0
2010,6097.0,Sonoma County,California,6.2,0.5103,483878,185825,10043.0,4,13,4,3,8,20,1010.0,28,67,26,65,26,2,0,8,64341.0,194071.0,62273.0,12495.0,43145.0,11999.0,275418.0,58825.0,56483.0,43312.0,223079.0,3517.0,9983.0,662.0,3060.0,35122.0,53433.0,4093.0,5644.0,125102.0,24738.0,22394.0,23161.0,106023.0,1238.0,3740.0,244.0,1188.0,12662.0,19038.0,1496.0,2238.0,2069.0,496.0,261.0,520.0,1744.0,5.0,46.0,5.0,91.0,179.0,275.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124452.0,106471.0,67364.0,371412.0,7610.0,18341.0,1558.0,6489.0,78468.0,120430.0,9223.0,12254.0
2010,6099.0,Stanislaus County,California,8.8,0.8962,514453,165180,6305.0,9,40,9,8,16,56,1621.8,20,71,20,71,20,0,0,16,49752.0,231668.0,49143.0,17331.0,85880.0,17130.0,281454.0,102473.0,80791.0,29417.0,189356.0,7333.0,14374.0,1686.0,3064.0,65628.0,112670.0,5058.0,12122.0,88698.0,30054.0,24652.0,10224.0,64097.0,1474.0,3114.0,261.0,941.0,18811.0,32480.0,1229.0,3543.0,615.0,204.0,142.0,93.0,444.0,4.0,15.0,0.0,5.0,148.0,231.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211750.0,147158.0,54831.0,337342.0,14721.0,26090.0,3401.0,5902.0,126997.0,215658.0,11100.0,25313.0
2010,6101.0,Sutter County,California,8.2,0.8644,94737,31437,1060.0,4,8,3,2,2,11,330.1,11,17,9,15,9,2,0,2,25089.0,54316.0,23747.0,7707.0,19267.0,7180.0,69212.0,24595.0,19019.0,8928.0,42897.0,1319.0,10538.0,193.0,967.0,13297.0,18216.0,1007.0,2630.0,39984.0,13035.0,10714.0,5536.0,25250.0,571.0,6124.0,91.0,556.0,7391.0,10463.0,476.0,1514.0,1342.0,527.0,325.0,207.0,952.0,7.0,41.0,0.0,25.0,317.0,494.0,26.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37496.0,26112.0,11990.0,57749.0,1919.0,13663.0,281.0,1365.0,19760.0,27251.0,1934.0,4113.0
2010,6103.0,Tehama County,California,8.7,0.9446,63463,23767,842.0,6,6,4,6,6,10,230.6,6,6,4,4,4,2,0,6,12115.0,22401.0,8904.0,6327.0,12385.0,4603.0,53742.0,24029.0,13316.0,8817.0,44418.0,329.0,527.0,62.0,1411.0,6997.0,10710.0,1365.0,2712.0,41098.0,16765.0,9783.0,7197.0,34572.0,248.0,394.0,46.0,1021.0,4813.0,7125.0,797.0,1903.0,3423.0,1824.0,596.0,706.0,2866.0,78.0,45.0,7.0,78.0,347.0,410.0,75.0,147.0,212.0,100.0,21.0,27.0,155.0,23.0,2.0,0.0,5.0,27.0,48.0,2.0,6.0,29198.0,16160.0,10071.0,51721.0,406.0,656.0,76.0,1644.0,8960.0,13906.0,1802.0,3373.0
2010,6105.0,Trinity County,California,7.8,0.46,28371,12225,433.0,3,3,1,2,2,10,187.2,3,3,1,1,1,2,0,2,4637.0,5055.0,2199.0,2194.0,2493.0,1253.0,26081.0,11138.0,4977.0,5671.0,22575.0,1243.0,118.0,19.0,629.0,1498.0,1783.0,620.0,1335.0,22840.0,9604.0,4192.0,5125.0,19943.0,1019.0,94.0,16.0,534.0,1234.0,1466.0,517.0,1145.0,2887.0,1156.0,438.0,620.0,2538.0,34.0,14.0,5.0,116.0,177.0,155.0,56.0,128.0,449.0,215.0,65.0,115.0,393.0,0.0,6.0,0.0,20.0,30.0,18.0,12.0,13.0,11552.0,5561.0,6041.0,24335.0,1437.0,136.0,19.0,724.0,1720.0,2076.0,679.0,1396.0
2010,48455.0,Trinity County,Texas,8.1,0.5619,28371,12225,433.0,3,3,1,2,2,10,187.2,3,3,1,1,1,2,0,2,4637.0,5055.0,2199.0,2194.0,2493.0,1253.0,26081.0,11138.0,4977.0,5671.0,22575.0,1243.0,118.0,19.0,629.0,1498.0,1783.0,620.0,1335.0,22840.0,9604.0,4192.0,5125.0,19943.0,1019.0,94.0,16.0,534.0,1234.0,1466.0,517.0,1145.0,2887.0,1156.0,438.0,620.0,2538.0,34.0,14.0,5.0,116.0,177.0,155.0,56.0,128.0,449.0,215.0,65.0,115.0,393.0,0.0,6.0,0.0,20.0,30.0,18.0,12.0,13.0,11552.0,5561.0,6041.0,24335.0,1437.0,136.0,19.0,724.0,1720.0,2076.0,679.0,1396.0
2010,6107.0,Tulare County,California,8.6,0.9631,442179,130352,4772.0,16,42,13,8,10,62,2027.1,24,55,21,52,21,3,0,10,49420.0,179192.0,45756.0,21742.0,82672.0,19694.0,272421.0,134084.0,88103.0,25596.0,167198.0,3936.0,9413.0,308.0,4692.0,86864.0,157227.0,4012.0,17000.0,122727.0,62381.0,38830.0,12127.0,77024.0,1397.0,3462.0,132.0,2519.0,38191.0,69571.0,1395.0,7271.0,3750.0,2089.0,1026.0,538.0,2173.0,52.0,53.0,1.0,191.0,1280.0,1932.0,46.0,191.0,86.0,41.0,11.0,21.0,73.0,0.0,1.0,0.0,1.0,11.0,14.0,2.0,3.0,236187.0,144124.0,41779.0,265618.0,7196.0,15176.0,509.0,6993.0,146687.0,268065.0,8274.0,30496.0
2010,6109.0,Tuolumne County,California,6.0,0.4957,55365,22156,4482.0,0,1,0,1,2,3,136.0,3,4,3,4,3,0,0,2,15411.0,19270.0,15188.0,3411.0,4696.0,3316.0,50111.0,14104.0,8729.0,10094.0,43598.0,1113.0,491.0,68.0,894.0,3947.0,5323.0,785.0,1932.0,43447.0,12042.0,7501.0,8504.0,37568.0,1087.0,369.0,57.0,767.0,3596.0,4776.0,596.0,1627.0,584.0,280.0,85.0,114.0,544.0,4.0,1.0,0.0,16.0,20.0,25.0,0.0,28.0,15.0,8.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15324.0,9682.0,11294.0,48274.0,1143.0,572.0,76.0,1039.0,4261.0,5918.0,1055.0,2194.0
2010,6111.0,Ventura County,California,7.1,0.5495,823318,266920,10600.0,9,27,9,5,12,50,1698.4,55,127,54,125,53,2,1,13,122611.0,383831.0,122393.0,19018.0,79169.0,18981.0,434104.0,88472.0,106517.0,56885.0,319747.0,7390.0,30726.0,767.0,3460.0,71992.0,131674.0,5175.0,7907.0,158968.0,25973.0,38836.0,21386.0,124207.0,2309.0,11525.0,230.0,1021.0,19680.0,35756.0,1401.0,2406.0,327.0,46.0,47.0,45.0,261.0,5.0,6.0,2.0,0.0,54.0,61.0,5.0,13.0,109.0,9.0,12.0,10.0,72.0,5.0,2.0,1.0,0.0,30.0,36.0,1.0,2.0,216567.0,211915.0,96309.0,565804.0,15163.0,55446.0,1643.0,8068.0,177194.0,331567.0,11400.0,19500.0
2010,6113.0,Yolo County,California,8.6,0.7463,200849,70872,6709.0,1,17,0,2,4,23,827.3,8,31,6,29,6,2,0,4,27477.0,84586.0,21144.0,5793.0,22355.0,3106.0,94492.0,24912.0,22966.0,9772.0,62683.0,2674.0,11024.0,443.0,1014.0,16659.0,25394.0,1660.0,2466.0,33420.0,7566.0,8895.0,3491.0,21803.0,1187.0,2915.0,201.0,380.0,6935.0,10348.0,327.0,831.0,6416.0,2719.0,1660.0,908.0,4083.0,203.0,169.0,17.0,136.0,1809.0,2665.0,150.0,302.0,77.0,31.0,20.0,11.0,65.0,0.0,2.0,0.0,0.0,9.0,10.0,5.0,4.0,74501.0,45631.0,19771.0,126883.0,5208.0,26052.0,910.0,2214.0,39582.0,60953.0,5482.0,6685.0
2010,6115.0,Yuba County,California,7.6,0.9296,72155,24307,1171.0,4,6,4,5,5,10,289.1,5,7,5,7,5,0,0,5,15487.0,29081.0,15206.0,7852.0,14199.0,7782.0,58940.0,21890.0,17183.0,5750.0,40610.0,1910.0,4022.0,251.0,1388.0,10760.0,14074.0,1150.0,2805.0,42783.0,15037.0,12398.0,4360.0,30120.0,1284.0,2608.0,207.0,1028.0,7535.0,9929.0,639.0,1735.0,281.0,70.0,64.0,45.0,231.0,3.0,0.0,2.0,19.0,26.0,18.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28396.0,20990.0,7255.0,49332.0,2361.0,4862.0,293.0,1675.0,13632.0,18051.0,1852.0,4109.0
2010,48119.0,Delta County,Texas,7.3,0.3824,73252,30783,1405.0,3,5,2,3,4,12,321.7,6,8,3,5,3,3,0,4,8779.0,15235.0,4515.0,3063.0,6028.0,1879.0,58410.0,20747.0,12461.0,11567.0,53814.0,437.0,246.0,14.0,934.0,2967.0,4146.0,1265.0,2925.0,45142.0,14706.0,9458.0,8756.0,41901.0,227.0,183.0,11.0,738.0,2084.0,2750.0,613.0,1948.0,4284.0,1191.0,828.0,864.0,4086.0,14.0,8.0,3.0,73.0,99.0,65.0,46.0,152.0,20.0,7.0,1.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26987.0,15774.0,14374.0,67340.0,615.0,336.0,22.0,1241.0,3698.0,4951.0,2046.0,4088.0
2010,48141.0,El Paso County,Texas,9.4,0.9834,1422910,492516,34933.0,62,144,60,35,43,169,5378.5,131,251,128,246,126,5,2,45,340095.0,877685.0,330496.0,113228.0,330487.0,110834.0,1021885.0,378549.0,291715.0,99738.0,834689.0,45180.0,18918.0,2441.0,8460.0,112204.0,506322.0,16000.0,49983.0,452050.0,147554.0,129682.0,38686.0,373286.0,19864.0,8962.0,1116.0,3648.0,45175.0,194481.0,5267.0,17429.0,12527.0,3168.0,3319.0,1340.0,11360.0,144.0,47.0,15.0,118.0,841.0,1189.0,107.0,329.0,2928.0,774.0,730.0,369.0,2707.0,39.0,3.0,1.0,26.0,152.0,239.0,33.0,90.0,578073.0,403489.0,144274.0,1153251.0,63356.0,25339.0,3184.0,11954.0,165826.0,751799.0,29590.0,80556.0
2010,51119.0,Middlesex County,Virginia,7.4,0.1009,2489578,933784,84725.0,16,65,16,28,115,112,4410.8,223,420,223,420,223,0,0,115,632115.0,1456662.0,631998.0,79883.0,218136.0,79853.0,1598890.0,233508.0,361806.0,218879.0,1247605.0,83349.0,190057.0,431.0,2642.0,74810.0,107657.0,34948.0,32618.0,752847.0,92614.0,180212.0,103974.0,624358.0,30237.0,71626.0,179.0,1065.0,25367.0,37722.0,11603.0,12703.0,117.0,30.0,23.0,23.0,70.0,44.0,0.0,0.0,0.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455641.0,542755.0,324858.0,1833503.0,158188.0,317520.0,799.0,5637.0,173931.0,255325.0,88906.0,67251.0
2010,48263.0,Kent County,Texas,7.1,0.12,952095,364677,18789.0,14,49,14,25,57,72,2636.6,82,149,82,148,81,1,1,58,212163.0,517185.0,211995.0,43299.0,137460.0,43247.0,692617.0,178092.0,172014.0,89593.0,582042.0,61307.0,14705.0,214.0,2980.0,31372.0,37409.0,15477.0,28771.0,376634.0,81148.0,95303.0,47768.0,335674.0,20928.0,6442.0,111.0,1420.0,12062.0,13524.0,5277.0,12391.0,785.0,244.0,180.0,204.0,734.0,8.0,0.0,0.0,7.0,36.0,116.0,34.0,38.0,617.0,192.0,149.0,167.0,581.0,3.0,0.0,0.0,6.0,27.0,97.0,26.0,29.0,291763.0,236500.0,119760.0,763734.0,103030.0,20902.0,385.0,4585.0,59459.0,74119.0,26181.0,47145.0
2010,51183.0,Sussex County,Virginia,9.0,0.9481,358497,138114,7272.0,8,11,7,4,5,22,847.4,46,53,43,50,43,3,0,5,126565.0,158371.0,120101.0,23196.0,31557.0,21528.0,315481.0,70053.0,69263.0,52330.0,266903.0,29999.0,4022.0,148.0,1385.0,13025.0,20735.0,4045.0,10295.0,266186.0,56907.0,58856.0,41871.0,227423.0,24014.0,3182.0,106.0,1120.0,10341.0,16908.0,2944.0,8223.0,6464.0,1668.0,790.0,737.0,2548.0,3793.0,20.0,0.0,13.0,90.0,115.0,88.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85590.0,78108.0,60675.0,299914.0,34815.0,4633.0,186.0,1821.0,17128.0,26839.0,5526.0,13236.0
2010,51037.0,Charlotte County,Virginia,7.5,0.8434,172564,78479,3187.0,8,11,5,3,6,11,488.5,32,38,28,34,28,4,0,6,82966.0,123114.0,78148.0,23921.0,37501.0,21923.0,150108.0,48252.0,22799.0,47992.0,132448.0,11512.0,1654.0,54.0,391.0,4054.0,7944.0,2633.0,5950.0,107571.0,33748.0,16344.0,33893.0,94876.0,8661.0,1096.0,31.0,263.0,2646.0,5136.0,1603.0,4103.0,4818.0,1998.0,1130.0,987.0,3327.0,1342.0,14.0,0.0,18.0,119.0,83.0,111.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61177.0,25779.0,56950.0,152526.0,12840.0,1938.0,59.0,452.0,4749.0,9453.0,3835.0,7382.0
2010,48131.0,Duval County,Texas,6.8,0.9959,876045,346540,20563.0,39,79,38,50,74,85,3020.6,91,160,90,159,90,1,0,74,257041.0,599169.0,253909.0,85864.0,212550.0,84236.0,649626.0,224896.0,156128.0,70712.0,401753.0,184199.0,28157.0,585.0,2540.0,32393.0,55415.0,18873.0,41304.0,298784.0,95115.0,73890.0,30440.0,188060.0,81098.0,13424.0,263.0,1207.0,14723.0,26058.0,6681.0,16993.0,3150.0,1639.0,687.0,730.0,2701.0,2.0,5.0,5.0,6.0,431.0,2877.0,98.0,356.0,18.0,11.0,1.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,2.0,322936.0,206589.0,98060.0,536291.0,255128.0,35923.0,799.0,3458.0,44446.0,75822.0,29191.0,58413.0
2010,48193.0,Hamilton County,Texas,6.9,0.3715,1477502,595435,34754.0,59,122,57,76,116,146,6086.0,203,312,195,304,195,8,0,116,551005.0,1047012.0,541155.0,127243.0,283108.0,124168.0,1154027.0,312662.0,287314.0,149346.0,875165.0,212691.0,26942.0,657.0,2706.0,35847.0,36040.0,35239.0,50086.0,644207.0,153750.0,162366.0,83657.0,515115.0,95224.0,14837.0,284.0,1415.0,17322.0,17909.0,15141.0,23144.0,10113.0,3139.0,2056.0,2054.0,9116.0,630.0,31.0,5.0,31.0,300.0,446.0,188.0,590.0,263.0,64.0,42.0,64.0,259.0,1.0,1.0,0.0,0.0,2.0,8.0,6.0,15.0,430721.0,359515.0,191519.0,1099597.0,288746.0,35758.0,1006.0,3584.0,48811.0,49141.0,53552.0,69721.0
2010,48289.0,Leon County,Texas,8.4,0.5368,292288,117841,15098.0,15,30,13,16,22,36,1605.7,36,55,32,51,32,4,0,22,92436.0,184011.0,87022.0,27244.0,68906.0,25167.0,236434.0,82851.0,48902.0,25534.0,155743.0,64794.0,6533.0,107.0,702.0,8554.0,13783.0,5300.0,11318.0,138819.0,38798.0,32412.0,16871.0,99050.0,31227.0,3365.0,54.0,417.0,4697.0,7263.0,1869.0,5715.0,5414.0,2077.0,1170.0,1061.0,4541.0,581.0,26.0,3.0,42.0,219.0,302.0,88.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110498.0,57722.0,29595.0,187738.0,84722.0,8134.0,142.0,846.0,10706.0,17621.0,7463.0,14348.0
2010,48291.0,Liberty County,Texas,8.0,0.9274,149800,50575,10008.0,9,11,6,6,8,19,477.4,14,16,9,10,8,6,1,9,30757.0,47532.0,21236.0,15382.0,22977.0,11576.0,135472.0,56138.0,36717.0,12310.0,89391.0,31759.0,1342.0,361.0,812.0,11803.0,18079.0,2707.0,7328.0,105408.0,42960.0,27965.0,9869.0,74075.0,20938.0,701.0,192.0,689.0,8816.0,13761.0,1860.0,5522.0,10173.0,4022.0,2543.0,1404.0,9456.0,255.0,9.0,1.0,50.0,402.0,572.0,252.0,699.0,652.0,216.0,146.0,80.0,644.0,0.0,1.0,0.0,0.0,7.0,7.0,20.0,6.0,61474.0,40849.0,13819.0,97002.0,36506.0,1615.0,419.0,882.0,13376.0,20287.0,3289.0,8583.0
2010,48317.0,Martin County,Texas,7.0,0.5982,219725,93633,6235.0,9,10,7,9,14,17,684.7,31,37,28,34,28,3,0,14,66672.0,116867.0,62968.0,18308.0,32936.0,17041.0,183172.0,54926.0,34882.0,44172.0,157379.0,16836.0,1470.0,86.0,615.0,6790.0,14873.0,3910.0,7107.0,124098.0,37127.0,23501.0,29604.0,107002.0,12026.0,889.0,43.0,362.0,3772.0,8547.0,2336.0,4585.0,4613.0,1721.0,1001.0,812.0,4122.0,316.0,7.0,1.0,22.0,148.0,470.0,65.0,140.0,235.0,74.0,77.0,38.0,210.0,2.0,0.0,0.0,0.0,24.0,82.0,0.0,1.0,68290.0,42508.0,52254.0,186972.0,19541.0,1778.0,124.0,1080.0,10230.0,21938.0,5004.0,8291.0
2010,48441.0,Taylor County,Texas,8.1,0.6966,231395,89844,10736.0,16,24,14,11,14,34,1122.1,22,38,17,33,17,5,0,14,48951.0,101431.0,37644.0,19758.0,43080.0,15495.0,192834.0,74947.0,45598.0,27508.0,161060.0,15982.0,2134.0,114.0,973.0,12572.0,23781.0,4178.0,11223.0,125382.0,44755.0,29935.0,17679.0,109019.0,8495.0,1238.0,56.0,578.0,5992.0,10790.0,2216.0,6795.0,11599.0,4378.0,2376.0,2324.0,11075.0,241.0,32.0,2.0,62.0,189.0,231.0,191.0,637.0,292.0,115.0,50.0,53.0,291.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,22.0,87315.0,54325.0,33540.0,191917.0,19284.0,2545.0,150.0,1200.0,16299.0,31271.0,5408.0,13186.0
2010,48047.0,Brooks County,Texas,6.9,0.9857,23466,9099,67.0,3,3,2,1,1,7,205.5,3,3,2,2,2,1,0,1,2941.0,6104.0,1759.0,1492.0,3379.0,971.0,19673.0,10374.0,4838.0,3181.0,14078.0,4379.0,58.0,13.0,69.0,1078.0,5606.0,508.0,1647.0,15131.0,7722.0,3578.0,2403.0,11078.0,3195.0,42.0,11.0,49.0,757.0,3030.0,324.0,1117.0,1470.0,646.0,296.0,309.0,1255.0,123.0,2.0,1.0,1.0,90.0,459.0,30.0,117.0,288.0,125.0,58.0,68.0,257.0,2.0,0.0,1.0,0.0,28.0,257.0,5.0,30.0,11997.0,5856.0,3786.0,16193.0,5766.0,72.0,15.0,74.0,1346.0,7443.0,638.0,1879.0
2010,48115.0,Dawson County,Texas,7.5,0.8946,69455,25466,3242.0,3,5,3,2,4,6,223.0,10,12,8,9,7,3,1,5,20135.0,34841.0,16526.0,7278.0,13452.0,6305.0,59822.0,20390.0,14642.0,8799.0,51271.0,1525.0,282.0,60.0,467.0,6217.0,13222.0,956.0,2191.0,42452.0,13397.0,9850.0,6270.0,36851.0,1144.0,201.0,45.0,324.0,3885.0,7360.0,523.0,1440.0,4392.0,1156.0,1128.0,722.0,4072.0,16.0,8.0,6.0,23.0,267.0,627.0,38.0,83.0,783.0,183.0,186.0,146.0,742.0,0.0,1.0,0.0,7.0,33.0,88.0,9.0,9.0,22921.0,17323.0,10044.0,59517.0,1781.0,342.0,65.0,536.0,7214.0,16231.0,1213.0,2708.0
2010,48147.0,Fannin County,Texas,7.2,0.6804,57597,22336,3306.0,2,2,1,1,2,4,183.4,5,5,2,2,2,3,0,2,13041.0,15939.0,6396.0,4506.0,6038.0,2160.0,52606.0,17695.0,10873.0,9843.0,47609.0,2241.0,185.0,13.0,398.0,2159.0,3335.0,873.0,2141.0,46951.0,15092.0,9510.0,8801.0,42635.0,1920.0,158.0,13.0,346.0,1877.0,2812.0,709.0,1804.0,6645.0,2346.0,1538.0,1301.0,5733.0,557.0,15.0,3.0,57.0,280.0,423.0,125.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19642.0,12034.0,10962.0,52179.0,2395.0,202.0,13.0,440.0,2368.0,3657.0,1041.0,2471.0
2010,48153.0,Floyd County,Texas,6.9,0.7437,248374,97172,6276.0,14,22,11,18,19,33,1101.4,26,37,21,32,21,5,0,19,62609.0,110720.0,55502.0,21952.0,41932.0,19804.0,217721.0,81594.0,52066.0,30706.0,191433.0,14657.0,1980.0,118.0,520.0,9014.0,11512.0,5777.0,12538.0,162843.0,58788.0,38381.0,22822.0,148383.0,7607.0,1414.0,61.0,371.0,5010.0,6243.0,3622.0,8834.0,7344.0,2203.0,1625.0,1272.0,7120.0,59.0,12.0,0.0,13.0,142.0,209.0,96.0,237.0,27.0,3.0,5.0,8.0,22.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,90570.0,59350.0,35807.0,215391.0,18522.0,2295.0,139.0,641.0,11386.0,15331.0,7088.0,14331.0
2010,51063.0,Floyd County,Virginia,8.2,0.3002,248374,97172,6276.0,14,22,11,18,19,33,1101.4,26,37,21,32,21,5,0,19,62609.0,110720.0,55502.0,21952.0,41932.0,19804.0,217721.0,81594.0,52066.0,30706.0,191433.0,14657.0,1980.0,118.0,520.0,9014.0,11512.0,5777.0,12538.0,162843.0,58788.0,38381.0,22822.0,148383.0,7607.0,1414.0,61.0,371.0,5010.0,6243.0,3622.0,8834.0,7344.0,2203.0,1625.0,1272.0,7120.0,59.0,12.0,0.0,13.0,142.0,209.0,96.0,237.0,27.0,3.0,5.0,8.0,22.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,90570.0,59350.0,35807.0,215391.0,18522.0,2295.0,139.0,641.0,11386.0,15331.0,7088.0,14331.0
2010,48191.0,Hall County,Texas,7.1,0.9255,241644,84259,4303.0,7,13,7,4,5,16,714.7,24,34,22,31,21,3,1,6,61667.0,117666.0,58100.0,17812.0,39308.0,16680.0,191618.0,64197.0,52296.0,23452.0,152307.0,10623.0,2923.0,131.0,920.0,24719.0,41360.0,3060.0,6958.0,125871.0,38537.0,33417.0,15873.0,105322.0,5585.0,1682.0,77.0,486.0,12726.0,21608.0,1710.0,4172.0,4086.0,1406.0,1085.0,737.0,3751.0,34.0,3.0,3.0,7.0,288.0,547.0,47.0,146.0,519.0,274.0,119.0,142.0,417.0,18.0,0.0,0.0,0.0,84.0,156.0,9.0,42.0,91714.0,67010.0,28619.0,184189.0,14544.0,3836.0,281.0,1366.0,37428.0,61646.0,4568.0,9719.0
2010,48201.0,Harris County,Texas,9.0,0.8083,4124483,1446978,44966.0,120,338,120,93,121,416,13826.5,272,663,272,663,272,0,0,121,774528.0,2359769.0,774117.0,236454.0,793770.0,236346.0,2497606.0,831737.0,703988.0,208130.0,1449396.0,495010.0,152854.0,1893.0,14858.0,383591.0,896453.0,42827.0,101196.0,883616.0,267056.0,256909.0,68038.0,519489.0,187190.0,50456.0,718.0,5045.0,120703.0,274405.0,11372.0,32321.0,411.0,108.0,95.0,55.0,287.0,99.0,11.0,3.0,2.0,9.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690783.0,1155453.0,337725.0,2343648.0,780998.0,253319.0,3035.0,27871.0,715612.0,1672412.0,95642.0,204806.0
2010,48241.0,Jasper County,Texas,8.3,0.8762,288871,110746,7716.0,11,17,9,8,13,30,981.4,22,31,16,25,16,6,0,13,53540.0,97466.0,38660.0,18001.0,37675.0,12955.0,242473.0,88823.0,60664.0,34458.0,199166.0,29221.0,1533.0,209.0,1869.0,10480.0,12248.0,4300.0,12349.0,182491.0,61957.0,45408.0,25546.0,149150.0,24402.0,955.0,116.0,1233.0,6638.0,7794.0,2557.0,8202.0,14888.0,5049.0,3390.0,2659.0,11958.0,2627.0,53.0,1.0,31.0,219.0,226.0,286.0,676.0,8.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108907.0,72128.0,41394.0,237416.0,32332.0,1909.0,343.0,2353.0,14518.0,16881.0,6014.0,15536.0
